卡通旅遊,#genre#
民視,https://www.chaojidianshi.net/zhibo/gangtaizhibo/minshi.html

天映頻道,https://www.chaojidianshi.net/zhibo/90.html
美亞電影,https://www.chaojidianshi.net/zhibo/90.html
TVB新聞台,https://www.chaojidianshi.net/zhibo/73.html
TVB翡翠台,https://www.chaojidianshi.net/zhibo/78.html
TVB明珠台,https://www.chaojidianshi.net/zhibo/77.html
TVB星河台,https://www.chaojidianshi.net/zhibo/76.html
華麗翡翠台,https://www.chaojidianshi.net/zhibo/Malaysia/hualitai.html

5678頻道,#genre#

cctv1-高码,http://5678.koyeb.app/gaoma/cctv1.m3u8
CCTV-1,http://5678.koyeb.app/itv/6000000001000029752.m3u8?cdn=wasusyt
CCTV-1-50-FPS,http://5678.koyeb.app/itv/5000000004000002226.m3u8?cdn=bestzb
CCTV-1-HEVC,http://5678.koyeb.app/itv/1000000005000265001.m3u8?cdn=ystenlive
cctv2-高码,http://5678.koyeb.app/gaoma/cctv2.m3u8
CCTV-2,http://5678.koyeb.app/itv/1000000001000023315.m3u8?cdn=ystenlive
CCTV-2-50-FPS,http://5678.koyeb.app/itv/6000000001000014161.m3u8?cdn=wasusyt
CCTV-2-HEVC,http://5678.koyeb.app/itv/1000000001000023315.m3u8?cdn=ystenlive
cctv3-高码,http://5678.koyeb.app/gaoma/cctv3.m3u8
CCTV-3,http://5678.koyeb.app/itv/6000000001000022313.m3u8?cdn=wasusyt
CCTV-3-HEVC,http://5678.koyeb.app/itv/1000000005000265003.m3u8?cdn=ystenlive
cctv4-高码,http://5678.koyeb.app/gaoma/cctv4.m3u8
CCTV-4-50-FPS,http://5678.koyeb.app/itv/5000000011000031102.m3u8?cdn=bestzb
CCTV-4-HEVC,http://5678.koyeb.app/itv/1000000005000265004.m3u8?cdn=ystenlive
cctv5-高码,http://5678.koyeb.app/gaoma/cctv5.m3u8
CCTV-5,http://5678.koyeb.app/itv/1000000005000025222.m3u8?cdn=ystenlive
CCTV-5-HEVC,http://5678.koyeb.app/itv/1000000005000265005.m3u8?cdn=ystenlive
cctv5p-高码,http://5678.koyeb.app/gaoma/cctv5p.m3u8
CCTV-5+,http://5678.koyeb.app/itv/6000000001000015875.m3u8?cdn=wasusyt
CCTV-5+-HEVC,http://5678.koyeb.app/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-6,http://5678.koyeb.app/itv/1000000001000001737.m3u8?cdn=ystenlive
CCTV-6-50-FPS,http://5678.koyeb.app/itv/6000000001000004574.m3u8?cdn=wasusyt
CCTV-6-HEVC,http://5678.koyeb.app/itv/1000000005000265006.m3u8?cdn=ystenlive
cctv7-高码,http://5678.koyeb.app/gaoma/cctv7.m3u8
CCTV-7,http://5678.koyeb.app/itv/1000000001000024341.m3u8?cdn=ystenlive
CCTV-7-50-FPS,http://5678.koyeb.app/itv/6000000001000009055.m3u8?cdn=wasusyt
CCTV-7-HEVC,http://5678.koyeb.app/itv/1000000005000265007.m3u8?cdn=ystenlive
cctv8-高码,http://5678.koyeb.app/gaoma/cctv8.m3u8
CCTV-8,http://5678.koyeb.app/itv/6000000001000001070.m3u8?cdn=wasusyt
CCTV-8-HEVC,http://5678.koyeb.app/itv/1000000005000265008.m3u8?cdn=ystenlive
cctv9-高码,http://5678.koyeb.app/gaoma/cctv9.m3u8
CCTV-9,http://5678.koyeb.app/itv/1000000001000014583.m3u8?cdn=ystenlive
CCTV-9-50-FPS,http://5678.koyeb.app/itv/6000000001000032162.m3u8?cdn=wasusyt
CCTV-9-HEVC,http://5678.koyeb.app/itv/1000000005000265009.m3u8?cdn=ystenlive
cctv10-高码,http://5678.koyeb.app/gaoma/cctv10.m3u8
CCTV-10,http://5678.koyeb.app/itv/1000000001000023734.m3u8?cdn=ystenlive
CCTV-10-50-FPS,http://5678.koyeb.app/itv/5000000004000012827.m3u8?cdn=bestzb
CCTV-10-HEVC,http://5678.koyeb.app/itv/1000000005000265010.m3u8?cdn=ystenlive
cctv11-高码,http://5678.koyeb.app/gaoma/cctv11.m3u8
CCTV-11-50-FPS,http://5678.koyeb.app/itv/5000000011000031106.m3u8?cdn=bestzb
CCTV-11-HEVC,http://5678.koyeb.app/itv/1000000005000265011.m3u8?cdn=ystenlive
cctv12-高码,http://5678.koyeb.app/gaoma/cctv12.m3u8
CCTV-12,http://5678.koyeb.app/itv/1000000001000032494.m3u8?cdn=ystenlive
CCTV-12-50-FPS,http://5678.koyeb.app/itv/6000000001000022586.m3u8?cdn=wasusyt
CCTV-12-HEVC,http://5678.koyeb.app/itv/1000000005000265012.m3u8?cdn=ystenlive
cctv13-高码,http://5678.koyeb.app/gaoma/cctv13.m3u8
CCTV-13-50-FPS,http://5678.koyeb.app/itv/5000000011000031108.m3u8?cdn=bestzb
cctv14-高码,http://5678.koyeb.app/gaoma/cctv14.m3u8
CCTV-14,http://5678.koyeb.app/itv/1000000001000008170.m3u8?cdn=ystenlive
CCTV-14-50-FPS,http://5678.koyeb.app/itv/5000000004000006673.m3u8?cdn=bestzb
CCTV-14-HEVC,http://5678.koyeb.app/itv/1000000005000265013.m3u8?cdn=ystenlive
cctv15-高码,http://5678.koyeb.app/gaoma/cctv15.m3u8
CCTV-15-50-FPS,http://5678.koyeb.app/itv/5000000011000031109.m3u8?cdn=bestzb
CCTV-15-HEVC,http://5678.koyeb.app/itv/1000000005000265014.m3u8?cdn=ystenlive
cctv16-高码,http://5678.koyeb.app/gaoma/cctv16.m3u8
CCTV-16,http://5678.koyeb.app/itv/1000000006000233002.m3u8?cdn=ystenlive
cctv17-高码,http://5678.koyeb.app/gaoma/cctv17.m3u8
CCTV-17,http://5678.koyeb.app/itv/1000000006000268004.m3u8?cdn=ystenlive
CCTV-17-HEVC,http://5678.koyeb.app/itv/1000000005000265015.m3u8?cdn=ystenlive

北京纪实科教,http://5678.koyeb.app/itv/1000000001000001910.m3u8?cdn=ystenlive
北京纪实科教-HEVC,http://5678.koyeb.app/itv/1000000005000265020.m3u8?cdn=ystenlive
湖南金鹰纪实,http://5678.koyeb.app/itv/5000000011000031203.m3u8?cdn=bestzb
上海纪实人文-50-FPS,http://5678.koyeb.app/itv/5000000004000010282.m3u8?cdn=bestzb
上海纪实人文-HEVC,http://5678.koyeb.app/itv/1000000005000265021.m3u8?cdn=ystenlive

江苏卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000014861.m3u8?cdn=wasusyt
江苏卫视,http://5678.koyeb.app/itv/1000000001000001828.m3u8?cdn=ystenlive
江苏卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265030.m3u8?cdn=ystenlive
浙江卫视-50-FPS,http://5678.koyeb.app/itv/5000000004000007275.m3u8?cdn=bestzb
浙江卫视,http://5678.koyeb.app/itv/1000000001000014260.m3u8?cdn=ystenlive
浙江卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265031.m3u8?cdn=ystenlive
湖南卫视,http://5678.koyeb.app/itv/5000000004000006692.m3u8?cdn=bestzb
湖南卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000018044.m3u8?cdn=wasusyt
湖南卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265024.m3u8?cdn=ystenlive
北京卫视,http://5678.koyeb.app/itv/6000000001000020451.m3u8?cdn=wasusyt
北京卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265027.m3u8?cdn=ystenlive
上海东方卫视-50-FPS,http://5678.koyeb.app/itv/5000000004000014098.m3u8?cdn=bestzb
上海东方卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265018.m3u8?cdn=ystenlive

安徽卫视,http://5678.koyeb.app/itv/1000000001000030159.m3u8?cdn=ystenlive
安徽卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000009954.m3u8?cdn=wasusyt
安徽卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265025.m3u8?cdn=ystenlive
东南卫视,http://5678.koyeb.app/itv/5000000004000010584.m3u8?cdn=bestzb
东南卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265033.m3u8?cdn=ystenlive
甘肃卫视,http://5678.koyeb.app/itv/5000000011000031121.m3u8?cdn=bestzb
广东卫视,http://5678.koyeb.app/itv/1000000001000014176.m3u8?cdn=ystenlive
广东卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000031076.m3u8?cdn=wasusyt
广东卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265034.m3u8?cdn=ystenlive
广西卫视,http://5678.koyeb.app/itv/5000000011000031118.m3u8?cdn=bestzb
贵州卫视,http://5678.koyeb.app/itv/5000000004000025843.m3u8?cdn=bestzb
海南卫视,http://5678.koyeb.app/itv/5000000004000006211.m3u8?cdn=bestzb
河北卫视,http://5678.koyeb.app/itv/5000000006000040016.m3u8?cdn=bestzb
河南卫视,http://5678.koyeb.app/itv/5000000011000031119.m3u8?cdn=bestzb
湖北卫视,http://5678.koyeb.app/itv/1000000001000024621.m3u8?cdn=ystenlive
湖北卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000015436.m3u8?cdn=wasusyt
湖北卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265023.m3u8?cdn=ystenlive
吉林卫视,http://5678.koyeb.app/itv/5000000011000031117.m3u8?cdn=bestzb
江西卫视,http://5678.koyeb.app/itv/1000000006000268001.m3u8?cdn=ystenlive
江西卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265032.m3u8?cdn=ystenlive
辽宁卫视,http://5678.koyeb.app/itv/5000000004000011671.m3u8?cdn=bestzb
辽宁卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265022.m3u8?cdn=ystenlive
青海卫视,http://5678.koyeb.app/itv/1000000002000013359.m3u8?cdn=ystenlive
山东卫视,http://5678.koyeb.app/itv/1000000001000016568.m3u8?cdn=ystenlive
山东卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000004134.m3u8?cdn=wasusyt
山东卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265019.m3u8?cdn=ystenlive
深圳卫视,http://5678.koyeb.app/itv/5000000004000007410.m3u8?cdn=bestzb
深圳卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000002116.m3u8?cdn=wasusyt
深圳卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265028.m3u8?cdn=ystenlive
四川卫视,http://5678.koyeb.app/itv/5000000004000006119.m3u8?cdn=bestzb
天津卫视,http://5678.koyeb.app/itv/5000000004000006827.m3u8?cdn=bestzb
天津卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000009186.m3u8?cdn=wasusyt
天津卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265026.m3u8?cdn=ystenlive
云南卫视,http://5678.koyeb.app/itv/5000000011000031120.m3u8?cdn=bestzb
重庆卫视,http://5678.koyeb.app/itv/1000000001000001096.m3u8?cdn=ystenlive
重庆卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265017.m3u8?cdn=ystenlive
黑龙江卫视,http://5678.koyeb.app/itv/1000000001000001925.m3u8?cdn=ystenlive
黑龙江卫视-50-FPS,http://5678.koyeb.app/itv/6000000001000016510.m3u8?cdn=wasusyt
黑龙江卫视-HEVC,http://5678.koyeb.app/itv/1000000005000265029.m3u8?cdn=ystenlive

求索动物,http://5678.koyeb.app/itv/6000000002000010046.m3u8?cdn=wasusyt
求索纪录,http://5678.koyeb.app/itv/6000000002000032052.m3u8?cdn=wasusyt
求索科学,http://5678.koyeb.app/itv/6000000002000032344.m3u8?cdn=wasusyt
求索生活,http://5678.koyeb.app/itv/6000000002000003382.m3u8?cdn=wasusyt
NewTV-精品综合,http://5678.koyeb.app/itv/1000000004000019008.m3u8?cdn=ystenlive
NewTV-精品大剧,http://5678.koyeb.app/itv/1000000004000013968.m3u8?cdn=ystenlive
NewTV-精品纪录,http://5678.koyeb.app/itv/1000000004000013730.m3u8?cdn=ystenlive
NewTV-精品体育,http://5678.koyeb.app/itv/1000000004000014634.m3u8?cdn=ystenlive
NewTV-精品萌宠,http://5678.koyeb.app/itv/1000000006000032328.m3u8?cdn=ystenlive
NewTV-爱情喜剧,http://5678.koyeb.app/itv/2000000003000000010.m3u8?cdn=hnbblive
NewTV-超级电视剧,http://5678.koyeb.app/itv/1000000006000268003.m3u8?cdn=ystenlive
NewTV-超级电影,http://5678.koyeb.app/itv/1000000003000012426.m3u8?cdn=ystenlive
NewTV-超级体育,http://5678.koyeb.app/itv/1000000001000009601.m3u8?cdn=ystenlive
NewTV-超级综艺,http://5678.koyeb.app/itv/1000000006000268002.m3u8?cdn=ystenlive
NewTV-潮妈辣婆,http://5678.koyeb.app/itv/2000000003000000018.m3u8?cdn=hnbblive
NewTV-东北热剧,http://5678.koyeb.app/itv/1000000005000266013.m3u8?cdn=ystenlive
NewTV-动作电影,http://5678.koyeb.app/itv/1000000004000018653.m3u8?cdn=ystenlive
NewTV-古装剧场,http://5678.koyeb.app/itv/2000000003000000024.m3u8?cdn=hnbblive
NewTV-欢乐剧场,http://5678.koyeb.app/itv/1000000005000266012.m3u8?cdn=ystenlive
NewTV-家庭剧场,http://5678.koyeb.app/itv/1000000004000008284.m3u8?cdn=ystenlive
NewTV-金牌综艺,http://5678.koyeb.app/itv/1000000004000026167.m3u8?cdn=ystenlive
NewTV-惊悚悬疑,http://5678.koyeb.app/itv/1000000004000024282.m3u8?cdn=ystenlive
NewTV-军旅剧场,http://5678.koyeb.app/itv/2000000003000000014.m3u8?cdn=hnbblive
NewTV-军事评论,http://5678.koyeb.app/itv/2000000003000000022.m3u8?cdn=hnbblive
NewTV-魅力潇湘,http://5678.koyeb.app/itv/1000000001000006197.m3u8?cdn=ystenlive
NewTV-明星大片,http://5678.koyeb.app/itv/2000000003000000016.m3u8?cdn=hnbblive
NewTV-农业致富,http://5678.koyeb.app/itv/2000000003000000003.m3u8?cdn=hnbblive
NewTV-武博世界,http://5678.koyeb.app/itv/2000000003000000007.m3u8?cdn=hnbblive
NewTV-炫舞未来,http://5678.koyeb.app/itv/1000000001000000515.m3u8?cdn=ystenlive
NewTV-怡伴健康,http://5678.koyeb.app/itv/1000000005000266011.m3u8?cdn=ystenlive
NewTV-中国功夫,http://5678.koyeb.app/itv/2000000003000000009.m3u8?cdn=hnbblive
NewTV-黑莓电影,http://5678.koyeb.app/itv/1000000004000019624.m3u8?cdn=ystenlive
NewTV-黑莓动画,http://5678.koyeb.app/itv/1000000004000021734.m3u8?cdn=ystenlive
NewTV-哒啵电竞,http://5678.koyeb.app/itv/1000000006000032327.m3u8?cdn=ystenlive
NewTV-哒啵赛事,http://5678.koyeb.app/itv/1000000001000003775.m3u8?cdn=ystenlive
SiTV-动漫秀场,http://5678.koyeb.app/itv/5000000011000031113.m3u8?cdn=bestzb
SiTV-都市剧场,http://5678.koyeb.app/itv/5000000011000031111.m3u8?cdn=bestzb
SiTV-法治天地,http://5678.koyeb.app/itv/9001547084732463424.m3u8?cdn=bestzb
SiTV-欢笑剧场,http://5678.koyeb.app/itv/5000000002000009455.m3u8?cdn=bestzb
SiTV-欢笑剧场-4K,http://5678.koyeb.app/itv/5000000007000010001.m3u8?cdn=bestzb
SiTV-金色学堂,http://5678.koyeb.app/itv/5000000010000026105.m3u8?cdn=bestzb
SiTV-劲爆体育,http://5678.koyeb.app/itv/5000000002000029972.m3u8?cdn=bestzb
SiTV-乐游,http://5678.koyeb.app/itv/5000000011000031112.m3u8?cdn=bestzb
SiTV-魅力足球,http://5678.koyeb.app/itv/5000000011000031207.m3u8?cdn=bestzb
SiTV-七彩戏剧,http://5678.koyeb.app/itv/5000000011000031116.m3u8?cdn=bestzb
SiTV-生活时尚,http://5678.koyeb.app/itv/5000000002000019634.m3u8?cdn=bestzb
SiTV-游戏风云,http://5678.koyeb.app/itv/5000000011000031114.m3u8?cdn=bestzb
iHOT-爱电竞,http://5678.koyeb.app/itv/6000000006000230630.m3u8?cdn=wasusyt
iHOT-爱谍战,http://5678.koyeb.app/itv/6000000006000070630.m3u8?cdn=wasusyt
iHOT-爱动漫,http://5678.koyeb.app/itv/6000000006000280630.m3u8?cdn=wasusyt
iHOT-爱都市,http://5678.koyeb.app/itv/6000000006000080630.m3u8?cdn=wasusyt
iHOT-爱怀旧,http://5678.koyeb.app/itv/6000000006000260630.m3u8?cdn=wasusyt
iHOT-爱经典,http://5678.koyeb.app/itv/6000000006000060630.m3u8?cdn=wasusyt
iHOT-爱科幻,http://5678.koyeb.app/itv/6000000006000020630.m3u8?cdn=wasusyt
iHOT-爱科学,http://5678.koyeb.app/itv/6000000006000160630.m3u8?cdn=wasusyt
iHOT-爱浪漫,http://5678.koyeb.app/itv/6000000006000040630.m3u8?cdn=wasusyt
iHOT-爱历史,http://5678.koyeb.app/itv/6000000006000150630.m3u8?cdn=wasusyt
iHOT-爱旅行,http://5678.koyeb.app/itv/6000000006000250630.m3u8?cdn=wasusyt
iHOT-爱奇谈,http://5678.koyeb.app/itv/6000000006000270630.m3u8?cdn=wasusyt
iHOT-爱青春,http://5678.koyeb.app/itv/6000000006000100630.m3u8?cdn=wasusyt
iHOT-爱赛车,http://5678.koyeb.app/itv/6000000006000240630.m3u8?cdn=wasusyt
iHOT-爱体育,http://5678.koyeb.app/itv/6000000006000290630.m3u8?cdn=wasusyt
iHOT-爱玩具,http://5678.koyeb.app/itv/6000000006000220630.m3u8?cdn=wasusyt
iHOT-爱喜剧,http://5678.koyeb.app/itv/6000000006000010630.m3u8?cdn=wasusyt
iHOT-爱悬疑,http://5678.koyeb.app/itv/6000000006000050630.m3u8?cdn=wasusyt
iHOT-爱幼教,http://5678.koyeb.app/itv/6000000006000180630.m3u8?cdn=wasusyt
iHOT-爱院线,http://5678.koyeb.app/itv/6000000006000030630.m3u8?cdn=wasusyt
